regime,naive_cost,break_even_cost,review_cost,ours_cost,escalation_rate,beats_naive
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.733009708737864,0.3156920385961631,0.06578807132609141,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.7584951456310678,0.31736867633626975,0.06578807132609141,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.7839805825242718,0.31904531407637643,0.06578807132609141,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.8094660194174756,0.3207219518164831,0.06578807132609141,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.8349514563106795,0.32239858955658984,0.06578807132609141,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.8604368932038835,0.3234498703578045,0.0654519368723099,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.8859223300970873,0.35809746347035143,0.06511580241852838,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.9114077669902911,0.35975696814363917,0.06511580241852838,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.9368932038834952,0.36141647281692685,0.06511580241852838,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.962378640776699,0.3630759774902146,0.06511580241852838,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.9878640776699028,0.3647354821635024,0.06511580241852838,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.0133495145631066,0.36605660876711565,0.06494773519163763,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.0388349514563107,0.3677118301736987,0.06494773519163763,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.0643203883495147,0.3690201069771977,0.06477966796474685,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.0898058252427183,0.37067104511707594,0.06477966796474685,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.1152912621359223,0.3708999387109805,0.06410739905718384,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.140776699029126,0.36893579975205804,0.06242672678827628,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.16626213592233,0.3701626944881671,0.06225865956138552,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.191747572815534,0.3717493836274741,0.06225865956138552,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.2172330097087376,0.37333607276678127,0.06225865956138552,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.2427184466019416,0.37492276190608853,0.06225865956138552,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.2682038834951457,0.37612824030867376,0.062090592334494765,False
